36	2	6913
37	0	5770
37	1	3814
37	1	2045
37	1	3009
37	1	7183
37	1	835
37	1	2378
37	1	2613
37	1	5217
37	1	7393
37	1	898
37	1	630
37	1	251
37	1	4313
37	2	567
38	1	2378
38	2	323
39	0	7342
39	1	2045
39	1	3009
39	1	7183
39	1	2378
39	1	2613
39	1	5217
39	1	7393
39	1	898
39	1	630
39	1	2426
39	1	251
39	1	4313
39	1	6167
39	2	6123
40	1	3573
40	2	2599
41	0	5266
41	1	7646
41	1	3814
41	1	2045
41	1	3573
41	1	3009
41	1	7183
41	1	835
41	1	2378
41	1	2613
41	1	5217
41	1	898
41	1	630
41	1	2426
41	1	251
41	1	4298
41	1	6167
41	2	2994
42	0	5266
42	1	3814
42	1	835
42	1	2613
42	1	4431
42	1	2426
42	1	251
42	1	4313
42	1	2858
42	1	898
42	1	630
42	1	4298
42	1	3715
42	1	7646
42	1	7183
42	1	7393
42	1	3573
42	1	2045
42	1	3009
42	1	2378
42	1	5217
42	1	6167
42	2	3442
43	1	2045
43	2	5951
44	0	6856
44	1	3814
44	1	835
44	1	2613
44	1	2426
44	1	723
44	1	251
44	1	4313
44	1	2858
44	1	898
44	1	630
44	1	4298
44	1	7183
44	1	1000
44	1	7393
44	1	3573
44	1	2045
44	1	3009
44	1	2378
44	1	5217
44	1	6167
44	2	85
45	0	6856
45	1	2378
45	2	2263
46	1	7393
46	2	6869
47	1	2378
47	2	3626
48	0	4649
48	1	7646
48	1	3814
48	1	4298
48	1	2045
48	1	1234
48	1	2858
48	1	3009
48	1	7183
48	1	835
48	1	2378
48	1	2613
48	1	7393
48	1	898
48	1	630
48	1	2426
48	1	251
48	1	4313
48	1	6167
48	2	676
49	1	2378
49	2	2331
50	0	3049
50	1	3814
50	1	835
50	1	2613
50	1	4431
50	1	2426
50	1	723
50	1	251
50	1	4313
50	1	2858
50	1	898
50	1	630
50	1	4298
50	1	7183
50	1	1000
50	1	7393
50	1	3573
50	1	2045
50	1	3009
50	1	2378
50	1	5217
50	1	6167
50	2	6858
51	1	2378
51	2	6765
52	1	7393
52	2	5465
53	1	7393
53	2	4765
54	0	5723
54	1	7646
54	1	3814
54	1	4298
54	1	2045
54	1	3573
54	1	2858
54	1	3009
54	1	7183
54	1	835
54	1	2378
54	1	2613
54	1	5217
54	1	7393
54	1	898
54	1	630
54	1	2426
54	1	251
54	1	4313
54	1	6167
54	2	3139
55	0	6856
55	1	3814
55	1	835
55	1	2613
55	1	4431
55	1	2426
55	1	723
55	1	251
55	1	4313
55	1	2858
55	1	898
55	1	630
55	1	4298
55	1	7646
55	1	7054
55	1	7183
55	1	1000
55	1	7393
55	1	3573
55	1	2045
55	1	3009
55	1	2378
55	1	5217
55	1	6167
55	2	4225
56	1	2378
56	2	1004
57	0	641
57	1	3814
57	1	835
57	1	2613
57	1	2426
57	1	723
57	1	251
57	1	4313
57	1	1234
57	1	2858
57	1	898
57	1	630
57	1	4298
57	1	7054
57	1	7183
57	1	1000
57	1	7393
57	1	3573
57	1	2045
57	1	3009
57	1	2378
57	1	5217
57	1	6167
57	2	1478
58	0	6856
58	1	3814
58	1	2045
58	1	2858
58	1	3009
58	1	7183
58	1	835
58	1	2378
58	1	2613
58	1	5217
58	1	7393
58	1	898
58	1	630
58	1	251
58	1	4313
58	1	6167
58	2	6546
59	0	5199
59	1	2045
59	1	3573
59	1	3009
59	1	7183
59	1	2378
59	1	2613
59	1	7393
59	1	898
59	1	2426
59	1	251
59	1	6167
59	2	2212
60	0	5199
60	1	3814
60	1	835
60	1	2613
60	1	2426
60	1	251
60	1	4313
60	1	1234
60	1	2858
60	1	898
60	1	630
60	1	4298
60	1	3715
60	1	7646
60	1	7183
60	1	1000
60	1	7393
60	1	3573
60	1	2045
60	1	3009
60	1	2378
60	1	5217
60	1	6167
60	2	1287
61	0	4255
61	1	7646
61	1	3814
61	1	2045
61	1	3009
61	1	7183
61	1	835
61	1	2378
61	1	2613
61	1	7393
61	1	898
61	1	2426
61	1	251
61	1	4313
61	1	6167
61	2	4719
62	0	4255
62	1	2378
62	2	1671
63	0	6856
63	1	251
63	2	5078
64	0	6856
64	1	3814
64	1	2045
64	1	3009
64	1	7183
64	1	835
64	1	2378
64	1	2613
64	1	5217
64	1	7393
64	1	898
64	1	2426
64	1	251
64	1	6167
64	2	1212
65	1	835
65	2	4588
66	1	2378
66	2	1715
67	0	2600
67	1	3814
67	1	835
67	1	2613
67	1	4431
67	1	2426
67	1	251
67	1	4313
67	1	1234
67	1	898
67	1	630
67	1	4298
67	1	7646
67	1	7183
67	1	1000
67	1	7393
67	1	3573
67	1	2045
67	1	3009
67	1	2378
67	1	5217
67	1	6167
67	2	4235
68	0	2600
68	1	7646
68	1	3814
68	1	4298
68	1	2045
68	1	3009
68	1	7183
68	1	2378
68	1	2613
68	1	5217
68	1	7393
68	1	898
68	1	630
68	1	2426
68	1	251
68	1	4313
68	1	3573
68	2	6063
69	0	2600
69	1	7646
69	1	3814
69	1	7183
69	1	2613
69	2	3670
70	0	5391
70	1	3814
70	1	835
70	1	2613
70	1	4431
70	1	2426
70	1	723
70	1	251
70	1	4313
70	1	1234
70	1	2858
70	1	898
70	1	630
70	1	4298
70	1	7646
70	1	7183
70	1	1000
70	1	7393
70	1	3573
70	1	2045
70	1	3009
70	1	2378
70	1	5217
70	1	6167
70	2	7683
71	1	3814
71	1	723
71	1	2045
71	1	3009
71	1	7183
71	1	835
71	1	2378
71	1	2613
71	1	5217
71	1	7393
71	1	898
71	1	630
71	1	2426
71	1	4431
71	1	251
71	1	4298
71	1	6167
71	2	7924
72	1	2426
72	2	5769
73	1	2045
73	2	6101
74	0	1630
74	1	7646
74	1	7054
74	1	3814
74	1	2045
74	1	3573
74	1	2858
74	1	3009
74	1	7183
74	1	2378
74	1	2613
74	1	5217
74	1	7393
74	1	898
74	1	630
74	1	2426
74	1	251
74	1	4313
74	1	6167
74	2	3682
75	1	2378
75	2	3946
76	0	7660
76	1	7646
76	1	3814
76	1	3009
76	1	7183
76	1	2378
76	1	2613
76	1	5217
76	1	7393
76	1	630
76	1	2426
76	1	251
76	1	4298
76	2	3075
77	1	2378
77	2	2225
78	1	2613
78	2	6545
79	1	2613
79	2	5944
80	1	2613
80	2	4788
81	1	2613
81	2	2327
82	1	898
82	2	1251
83	1	2378
83	2	4236
84	0	2910
84	1	2045
84	1	3009
84	1	7183
84	1	2378
84	1	898
84	1	2426
84	1	251
84	2	3925
85	0	4014
85	1	2045
85	1	2858
85	1	3009
85	1	7183
85	1	2378
85	1	2613
85	1	7393
85	1	898
85	1	630
85	1	2426
85	1	723
85	1	251
85	1	4298
85	2	4917
86	1	3715
86	2	7668
87	0	5391
87	1	3814
87	1	835
87	1	2613
87	1	4431
87	1	2426
87	1	723
87	1	251
87	1	4313
87	1	898
87	1	630
87	1	4298
87	1	7183
87	1	1000
87	1	7393
87	1	3573
87	1	2045
87	1	3009
87	1	2378
87	1	5217
87	1	6167
87	2	4718
88	0	5391
88	1	3814
88	1	2045
88	1	3009
88	1	7183
88	1	2378
88	1	2613
88	1	7393
88	1	898
88	1	2426
88	1	4313
88	2	7534
89	1	2426
89	2	3102
90	0	7749
90	1	7646
90	1	7054
90	1	3814
90	1	4298
90	1	2045
90	1	2858
90	1	3009
90	1	7183
90	1	2378
90	1	2613
90	1	1000
90	1	7393
90	1	898
90	1	630
90	1	2426
90	1	5217
90	1	251
90	1	4313
90	1	6167
90	2	6681
91	1	630
91	2	4945
92	0	3055
92	1	7183
92	1	2378
92	1	898
92	1	2426
92	2	1698
93	1	2613
93	2	7827
94	1	2613
94	2	1304
95	1	3814
95	2	1642
96	0	5964
96	1	3814
96	1	2045
96	1	3009
96	1	7183
96	1	2378
96	1	2613
96	1	7393
96	1	898
96	1	630
96	2	7119
97	1	2378
97	2	171
98	0	4294
98	1	251
98	2	7662
99	0	2600
99	1	3814
99	1	2045
99	1	3009
99	1	7183
99	1	2378
99	1	2613
99	1	7393
99	1	898
99	1	630
99	1	2426
99	1	251
99	2	3493
100	1	2378
100	2	804
101	1	7183
101	2	3036
102	1	2613
102	2	6474
103	0	4255
103	1	3814
103	1	835
103	1	2613
103	1	2426
103	1	251
103	1	4313
103	1	898
103	1	630
103	1	4298
103	1	7646
103	1	2399
103	1	7183
103	1	1000
103	1	7393
103	1	3573
103	1	2045
103	1	3009
103	1	2378
103	1	5217
103	1	6167
103	2	5542
104	0	4294
104	1	7646
104	1	3814
104	1	2045
104	1	3573
104	1	2858
104	1	3009
104	1	7183
104	1	835
104	1	2378
104	1	2613
104	1	7393
104	1	898
104	1	630
104	1	2426
104	1	251
104	1	4298
104	1	6167
104	2	2928
105	0	638
105	1	2045
105	1	3009
105	1	7183
105	1	835
105	1	2378
105	1	2613
105	1	7393
105	1	898
105	1	630
105	1	2426
105	1	251
105	1	4313
105	1	6167
105	2	3475
106	1	7393
106	2	79
107	0	638
107	1	3715
107	1	3814
107	1	2045
107	1	3009
107	1	7183
107	1	835
107	1	2378
107	1	2613
107	1	1000
107	1	7393
107	1	898
107	1	630
107	1	2426
107	1	251
107	1	4313
107	1	6167
107	2	575
108	0	638
108	1	3009
108	1	7183
108	1	2378
108	1	2613
108	1	898
108	1	630
108	1	2426
108	1	251
108	2	6420
109	0	6166
109	1	3715
109	1	3814
109	1	2045
109	1	3009
109	1	7183
109	1	835
109	1	2378
109	1	2613
109	1	898
109	1	630
109	1	2426
109	2	7410
110	0	1517
110	1	2378
110	2	6885
111	0	7013
111	1	7646
111	1	2045
111	1	3009
111	1	7183
111	1	2378
111	1	2613
111	1	7393
111	1	898
111	1	630
111	1	2426
111	1	251
111	1	3573
111	2	6216
112	0	7144
112	1	7646
112	1	3814
112	1	2045
112	1	3573
112	1	2858
112	1	3009
112	1	7183
112	1	2378
112	1	2613
112	1	7393
112	1	898
112	1	630
112	1	2426
112	1	251
112	1	4298
112	1	6167
112	2	3848
113	1	723
113	2	1243
114	0	5266
114	1	3009
114	1	7183
114	1	2378
114	1	2613
114	1	898
114	1	6167
114	2	3199
115	1	3009
115	2	6221
116	0	2323
116	1	2045
116	1	3009
116	1	7183
116	1	2378
116	1	2613
116	1	7393
116	1	898
116	1	630
116	1	2426
116	2	6671
117	1	6167
117	2	1419
118	1	7183
118	2	1135
119	1	6167
119	2	1605
120	0	4255
120	1	3573
120	1	3009
120	1	7183
120	1	835
120	1	2378
120	1	2613
120	1	7393
120	1	898
120	1	2426
120	1	251
120	1	4313
120	1	6167
120	2	7777
121	1	3009
121	2	1122
122	1	1000
122	2	6582
123	0	6901
123	2	1361
124	0	6901
124	1	3814
124	1	4298
124	1	3009
124	1	2378
124	1	2613
124	1	5217
124	1	630
124	1	2426
124	1	4313
124	2	6941
125	0	1630
125	1	3715
125	1	7646
125	1	3814
125	1	4298
125	1	2045
125	1	3573
125	1	2858
125	1	3009
125	1	7183
125	1	835
125	1	2378
125	1	2613
125	1	7393
125	1	898
125	1	630
125	1	2426
125	1	251
125	1	4313
125	1	6167
125	2	5927
126	0	4440
126	1	3715
126	2	7007
127	0	5282
127	1	7646
127	1	3814
127	1	1234
127	1	3009
127	1	7183
127	1	835
127	1	2378
127	1	2613
127	1	7393
127	1	2426
127	1	251
127	2	4879
128	0	5671
128	1	2378
128	2	2288
129	1	2378
129	2	4404
130	0	5284
130	1	3814
130	1	2045
130	1	1234
130	1	3009
130	1	7183
130	1	2378
130	1	2613
130	1	7393
130	1	898
130	1	630
130	1	2426
130	1	251
130	1	4313
130	1	6167
130	2	692
131	1	3814
131	1	2045
131	1	2378
131	1	2613
131	1	898
131	1	251
131	1	4298
131	2	6235
132	1	2378
132	2	5847
133	1	2378
133	2	2001
134	0	4255
134	1	2378
134	2	7614
135	1	630
135	2	3745
136	1	2378
136	2	6886
137	1	7183
137	2	828
138	1	7646
138	1	3814
138	1	2045
138	1	3009
138	1	835
138	1	2378
138	1	2613
138	1	5217
138	1	7393
138	1	898
138	1	630
138	1	4431
138	1	4298
138	2	1732
139	1	3715
139	2	909
140	1	3715
140	2	4647
141	1	2378
141	2	2502
142	0	4203
142	1	3814
142	1	4298
142	1	2045
142	1	3573
142	1	2858
142	1	3009
142	1	7183
142	1	2378
142	1	2613
142	1	5217
142	1	7393
142	1	898
142	1	630
142	1	2426
142	1	251
142	1	4313
142	1	6167
142	2	5169
143	1	3009
143	2	5378
144	0	5964
144	1	4298
144	1	2045
144	1	3009
144	1	7183
144	1	2378
144	1	2613
144	1	7393
144	1	898
144	1	630
144	1	2426
144	1	4313
144	2	1723
145	1	3715
145	2	3037
146	0	6762
146	1	3814
146	1	4298
146	1	2045
146	1	2858
146	1	3009
146	1	7183
146	1	2378
146	1	2613
146	1	7393
146	1	898
146	1	630
146	1	2426
146	1	251
146	1	4313
146	2	5469
147	1	3715
147	2	5155
148	0	7064
148	1	3715
148	2	4594
149	1	2613
149	2	594
150	0	7649
150	1	3715
150	2	470
151	0	4255
151	1	3814
151	1	2045
151	1	3573
151	1	3009
151	1	7183
151	1	835
151	1	2378
151	1	2613
151	1	7393
151	1	898
151	1	630
151	1	2426
151	1	723
151	1	251
151	1	4313
151	1	6167
151	2	5932
152	1	2399
152	2	5714
153	1	2399
153	2	5880
154	0	4203
154	1	2378
154	1	2613
154	1	1000
154	1	898
154	1	630
154	1	2426
154	1	4313
154	2	6518
155	1	7646
155	2	2298
156	0	7414
156	1	3814
156	1	2045
156	1	2858
156	1	7183
156	1	2378
156	1	2613
156	1	7393
156	1	898
156	1	251
156	1	3573
156	2	1643
157	0	7414
157	1	7183
157	1	2378
157	1	2426
157	1	251
157	2	5663
158	1	4313
158	2	7214
159	0	641
159	1	7393
159	2	5746
160	1	3009
160	2	3613
161	1	7393
161	2	7100
162	1	3009
162	2	3599
163	0	6353
163	1	3814
163	1	2045
163	1	2858
163	1	3009
163	1	7183
163	1	2378
163	1	2613
163	1	7393
163	1	898
163	1	630
163	1	2426
163	1	251
163	1	6167
163	2	686
164	1	7393
164	2	3324
165	0	5723
165	1	3814
165	1	2045
165	1	3009
165	1	7183
165	1	835
165	1	2378
165	1	2613
165	1	5217
165	1	7393
165	1	898
165	1	630
165	1	2426
165	1	251
165	1	4313
165	1	6167
165	2	3873
166	0	6353
166	1	3814
166	1	2045
166	1	2858
166	1	3009
166	1	7183
166	1	2378
166	1	2613
166	1	7393
166	1	898
166	1	630
166	1	2426
166	1	251
166	2	430
167	0	1991
167	1	7646
167	1	3814
167	1	2045
167	1	3009
167	1	7183
167	1	835
167	1	2378
167	1	2613
167	1	5217
167	1	7393
167	1	898
167	1	630
167	1	2426
167	1	4431
167	1	251
167	1	4298
167	1	6167
167	2	285
168	1	2378
168	1	2613
168	1	630
168	1	2426
168	1	251
168	2	390
169	1	2378
169	1	2613
169	1	898
169	1	2426
169	1	251
169	1	6167
169	2	3534
170	1	898
170	2	7132
171	0	6901
171	1	2378
171	1	7183
171	1	3814
171	2	4914
172	1	7183
172	2	4061
173	0	4255
173	1	3009
173	2	3915
174	0	3049
174	1	7183
174	1	2378
174	1	2613
174	1	7393
174	1	898
174	2	758
175	0	3049
175	1	2045
175	1	3009
175	1	7183
175	1	2378
175	1	2613
175	1	7393
175	1	898
175	1	2426
175	1	251
175	1	6167
175	2	2136
176	2	6306
177	1	3814
177	1	4298
177	1	2045
177	1	1234
177	1	2858
177	1	3009
177	1	7183
177	1	2378
177	1	2613
177	1	5217
177	1	7393
177	1	898
177	1	630
177	1	2426
177	1	4313
177	1	6167
177	2	6692
178	0	5227
178	1	3814
178	1	7183
178	1	898
178	1	2426
178	2	1431
179	1	251
179	2	1373
180	0	2441
180	1	4298
180	1	2045
180	1	2858
180	1	3009
180	1	7183
180	1	835
180	1	2378
180	1	2613
180	1	7393
180	1	898
180	1	630
180	1	2426
180	1	251
180	1	4313
180	1	6167
180	2	5778
181	0	1845
181	1	7646
181	1	3814
181	1	2045
181	1	3009
181	1	7183
181	1	835
181	1	2378
181	1	2613
181	1	5217
181	1	7393
181	1	898
181	1	630
181	1	2426
181	1	251
181	1	4313
181	1	6167
181	2	618
182	0	1239
182	1	7646
182	1	3814
182	1	4298
182	1	2045
182	1	3573
182	1	2858
182	1	3009
182	1	7183
182	1	835
182	1	2378
182	1	2613
182	1	5217
182	1	7393
182	1	898
182	1	630
182	1	2426
182	1	251
182	1	4313
182	1	6167
182	2	698
183	1	2399
183	2	2805
184	0	192
184	1	3814
184	1	4298
184	1	2045
184	1	3573
184	1	2858
184	1	3009
184	1	7183
184	1	835
184	1	2378
184	1	2613
184	1	5217
184	1	7393
184	1	898
184	1	630
184	1	2426
184	1	251
184	1	4313
184	1	6167
184	2	880
185	0	3535
185	1	2045
185	1	3009
185	1	7183
185	1	2378
185	1	7393
185	1	630
185	1	2426
185	1	251
185	1	3573
185	2	6095
186	0	3049
186	1	3814
186	1	2045
186	1	2858
186	1	3009
186	1	7183
186	1	835
186	1	2378
186	1	2613
186	1	7393
186	1	898
186	1	630
186	1	2426
186	1	251
186	1	4313
186	1	6167
186	2	2669
187	0	2304
187	1	7646
187	1	3814
187	1	4298
187	1	2045
187	1	2858
187	1	3009
187	1	7183
187	1	835
187	1	2378
187	1	2613
187	1	7393
187	1	898
187	1	630
187	1	2426
187	1	723
187	1	251
187	1	4313
187	1	6167
187	2	7722
188	1	3009
188	2	7702
189	1	3009
189	2	3600
190	0	1845
190	1	7646
190	1	2045
190	1	7183
190	1	2378
190	1	7393
190	1	898
190	2	377
191	1	2045
191	2	3428
192	1	4313
192	2	4383
193	1	2858
193	2	5124
194	0	4255
194	1	2378
194	2	2437
195	1	2378
195	2	401
196	0	6762
196	1	2045
196	1	3009
196	1	2378
196	1	2613
196	2	3020
197	0	3049
197	1	251
197	2	4299
198	0	5869
198	1	3814
198	1	2045
198	1	3573
198	1	2858
198	1	3009
198	1	7183
198	1	835
198	1	2378
198	1	2613
198	1	7393
198	1	898
198	1	630
198	1	2426
198	1	251
198	1	4298
198	1	6167
198	2	993
199	0	5964
199	1	7646
199	1	2045
199	1	3009
199	1	2378
199	1	2613
199	1	898
199	1	2426
199	2	5178
200	0	4014
200	1	2045
200	1	3009
200	1	7183
200	1	2378
200	1	2613
200	1	7393
200	1	898
200	1	630
200	1	2426
200	1	251
200	1	6167
200	2	6768
201	1	4298
201	2	7745
202	1	4313
202	2	4539
203	0	5227
203	1	3814
203	1	835
203	1	2613
203	1	4431
203	1	2426
203	1	251
203	1	4313
203	1	2858
203	1	898
203	1	630
203	1	4298
203	1	7183
203	1	1000
203	1	7393
203	1	3573
203	1	2045
203	1	3009
203	1	2378
203	1	5217
203	1	6167
203	2	766
204	1	835
204	2	2296
205	1	2613
205	2	3700
206	0	5227
206	1	3814
206	1	4298
206	1	2045
206	1	3573
206	1	2858
206	1	3009
206	1	7183
206	1	835
206	1	2378
206	1	2613
206	1	5217
206	1	7393
206	1	898
206	1	630
206	1	2426
206	1	251
206	1	4313
206	1	6167
206	2	873
207	0	5227
207	1	2378
207	2	1412
208	1	4298
208	2	3472
209	0	6259
209	1	7646
209	1	3814
209	1	4298
209	1	2045
209	1	3573
209	1	3009
209	1	7183
209	1	835
209	1	2378
209	1	2613
209	1	7393
209	1	898
209	1	630
209	1	2426
209	1	251
209	1	4313
209	1	6167
209	2	166
210	0	6259
210	1	7646
210	1	5217
210	1	630
210	1	898
210	1	4431
210	1	6167
210	2	3494
211	1	251
211	2	2479
212	0	346
212	1	3814
212	1	4298
212	1	2045
212	1	2858
212	1	3009
212	1	7183
212	1	835
212	1	2378
212	1	2613
212	1	5217
212	1	7393
212	1	898
212	1	630
212	1	2426
212	1	251
212	1	4313
212	2	5020
213	0	4440
213	1	4298
213	1	2045
213	1	3573
213	1	2858
213	1	3009
213	1	7183
213	1	2378
213	1	2613
213	1	7393
213	1	898
213	1	630
213	1	251
213	1	4313
213	1	6167
213	2	422
214	0	4846
214	1	7646
214	1	3814
214	1	2045
214	1	3573
214	1	2858
214	1	3009
214	1	7183
214	1	835
214	1	2378
214	1	2613
214	1	5217
214	1	7393
214	1	898
214	1	630
214	1	2426
214	1	4431
214	1	251
214	1	4313
214	1	6167
214	2	5333
215	0	2396
215	1	2045
215	1	3009
215	1	7183
215	1	835
215	1	2378
215	1	2613
215	1	7393
215	1	898
215	1	630
215	1	2426
215	1	6167
215	2	6457
216	0	3049
216	1	3814
216	1	3009
216	1	7183
216	1	835
216	1	2378
216	1	2613
216	1	5217
216	1	7393
216	1	898
216	1	2426
216	1	251
216	1	6167
216	2	3982
217	0	4846
217	1	3814
217	1	2045
217	1	2858
217	1	3009
217	1	7183
217	1	835
217	1	2378
217	1	2613
217	1	1000
217	1	7393
217	1	898
217	1	5217
217	1	2426
217	1	251
217	1	6167
217	2	899
218	1	7393
218	2	6921
219	2	4578
220	2	1006
221	1	3814
221	1	3009
221	1	835
221	1	2378
221	1	2613
221	1	5217
221	1	7393
221	1	898
221	1	630
221	1	2426
221	2	7073
222	1	898
222	2	944
223	0	4255
223	1	7054
223	1	3814
223	1	2045
223	1	3009
223	1	7183
223	1	835
223	1	2378
223	1	2613
223	1	7393
223	1	898
223	1	630
223	1	2426
223	1	251
223	1	4313
223	1	6167
223	2	5666
224	1	7183
224	2	1971
225	1	5217
225	2	3566
226	1	7183
226	2	7056
227	0	4255
227	1	7183
227	1	835
227	1	2378
227	1	2613
227	1	7393
227	1	2426
227	1	251
227	1	6167
227	2	1570
228	0	4255
228	1	3814
228	1	2045
228	1	3009
228	1	7183
228	1	2378
228	1	2613
228	1	7393
228	1	898
228	1	630
228	1	2426
228	1	251
228	1	6167
228	2	1625
229	1	835
229	2	491
230	1	835
230	2	5916
231	1	7183
231	2	1185
232	1	2613
232	2	3633
233	1	7183
233	2	6385
234	1	630
234	2	3769
235	0	3049
235	1	7054
235	1	3814
235	1	4298
235	1	2045
235	1	3573
235	1	2858
235	1	3009
235	1	7183
235	1	835
235	1	2378
235	1	2613
235	1	7393
235	1	898
235	1	630
235	1	2426
235	1	251
235	1	4313
235	1	6167
235	2	5118
236	0	641
236	1	3814
236	1	2045
236	1	3009
236	1	7183
236	1	2378
236	1	2613
236	1	7393
236	1	898
236	1	630
236	1	2426
236	1	251
236	1	6167
236	2	3272
237	1	2613
237	2	6357
238	1	2613
238	2	1550
239	1	2378
239	2	5830
240	1	2613
240	2	3119
241	0	4255
241	1	2045
241	1	2858
241	1	3009
241	1	7183
241	1	2378
241	1	2613
241	1	7393
241	1	898
241	1	630
241	1	2426
241	1	251
241	1	6167
241	2	500
242	0	4255
242	1	2045
242	1	3009
242	1	7183
242	1	2378
242	1	2613
242	1	7393
242	1	898
242	1	630
242	1	2426
242	1	251
242	1	4313
242	1	6167
242	2	7333
243	0	4255
243	1	2045
243	1	2858
243	1	3009
243	1	7183
243	1	2378
243	1	2613
243	1	7393
243	1	898
243	1	630
243	1	2426
243	1	251
243	1	4313
243	1	6167
243	2	6963
244	0	5918
244	1	2858
244	1	3009
244	1	2378
244	1	898
244	1	251
244	2	2906
245	0	5918
245	1	2858
245	1	3009
245	1	2378
245	1	2613
245	1	7393
245	1	898
245	1	630
245	1	2426
245	1	251
245	2	3331
246	1	3009
246	2	1262
247	0	5918
247	1	2378
247	2	1576
248	1	3009
248	1	7183
248	1	2378
248	1	2613
248	1	7393
248	1	6167
248	2	4187
249	0	346
249	1	3814
249	1	4298
249	1	2045
